__SOURCE_PAGE,__SOURCE_LINE,__RECORD_FORMAT,ID,OFFICE_ID,SKLAD,GRUPA,STOKA,SER_NO,OLD_VALUTA,OLD_CENA,NEW_VALUTA,NEW_CENA,OLD_VALUE,NEW_VALUE
10694,0,1,16456,2,,1. Фирми,TEchnopolis,,,,M,0.0,,
10694,1,1,16457,2,,1. Фирми,TEchnopolis,,,,M,0.0,,
10694,2,1,16554,2,,3. Метални Елементи,СИС (304) ф35,,M,3.81,M,31.21,,
10694,3,1,16555,2,0. СКЛАД - ОСНОВЕН,3. Метални Елементи,СИС (304) ф35,,M,3.81,M,31.21,,
10694,4,1,16581,2,,1. Фирми,Деатрейд,,,,M,0.0,,
10694,5,1,16582,2,,1. Фирми,Деатрейд,,,,M,0.0,,
10694,6,1,16583,2,,1. Фирми,Деатрейд,,,,M,0.0,,
10694,7,1,16767,2,,3. Консумативи,Молекулярно сито (Moleculaer sieve 4A 2-5 mm),,,,M,0.0,,
10694,8,1,16768,2,,3. Консумативи,Молекулярно сито (Moleculaer sieve 4A 2-5 mm),,,,M,0.0,,
10694,9,1,16769,2,,3. Консумативи,Молекулярно сито (Moleculaer sieve 4A 2-5 mm),,,,M,0.0,,
10694,10,1,16771,2,,3. Консумативи,Молекулярно сито (Moleculaer sieve 4A 2-5 mm),,M,0.0,M,7.733,,
10694,11,1,16774,2,0. СКЛАД - ОСНОВЕН,Газ анализ - Фитинги,"Instr., low profile sleeve -",1,M,67.97,M,68.17,,
10694,12,1,16775,2,0. СКЛАД - ОСНОВЕН,Газ анализ - Арматури,2 micron element kit for 2F series - филтър,1,M,8.95,M,8.76,,
10694,13,1,16776,2,0. СКЛАД - ОСНОВЕН,Газ анализ - Арматури,2 micron element kit for 2F series - филтър,,M,8.95,M,8.89,,
10694,14,1,16777,2,,Газ анализ - Арматури,2 micron element kit for 2F series - филтър,,M,8.95,M,8.89,,
10694,15,1,16778,2,Неактивен 3,Газ анализ - Арматури,2 micron element kit for 2F series - филтър,,M,8.95,M,8.89,,
10694,16,1,16779,2,Склад,Газ анализ - Арматури,2 micron element kit for 2F series - филтър,,M,8.95,M,8.89,,
10694,17,1,16780,2,System - 10kW Italy,Газ анализ - Арматури,2 micron element kit for 2F series - филтър,,M,8.95,M,8.89,,
10694,18,1,16781,2,0. СКЛАД - ОСНОВЕН,Газ анализ - Фитинги,"Instr., low profile sleeve -",,M,67.97,M,68.04,,
10694,19,1,16782,2,,Газ анализ - Фитинги,"Instr., low profile sleeve -",,M,67.97,M,68.04,,
10694,20,1,16783,2,Неактивен 3,Газ анализ - Фитинги,"Instr., low profile sleeve -",,M,67.97,M,68.04,,
10694,21,1,16784,2,Склад,Газ анализ - Фитинги,"Instr., low profile sleeve -",,M,67.97,M,68.04,,
10694,22,1,16785,2,System - 10kW Italy,Газ анализ - Фитинги,"Instr., low profile sleeve -",,M,67.97,M,68.04,,
10694,23,1,16792,2,System - 60kW Brikel (60),Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,,M,23.16,M,23.2,,
10694,24,1,16793,2,,Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,,M,23.16,M,23.2,,
10694,25,1,16794,2,Склад,Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,,M,23.16,M,23.2,,
10694,26,1,16795,2,0. СКЛАД - ОСНОВЕН,Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,,M,23.16,M,23.2,,
10694,27,1,16796,2,System - 90kW Volkswagen (59),Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,,M,23.16,M,23.2,,
10760,0,1,16797,2,"Склад 3, 10/30kW",Газ анализ - Фитинги,MALE Elbow  6MM SWA – R 1/8``,,M,23.16,M,23.2,,
10760,1,1,16798,2,System - 60kW Brikel (60),Газ анализ - Сензори,"Дебитомер О2 Plexiglass, Scale 0,2-3",E250569/10,M,195.3,M,211.3,,
10760,2,1,16803,2,,7. Кабели,Кабел ШВПС/H05VV-F 5x10 бял 300/500V,,,,M,0.0,,
10760,3,1,16804,2,,7. Кабели,Кабел ШВПС/H05VV-F 5x10 бял 300/500V,,,,M,0.0,,
10760,4,1,16805,2,,7. Кабели,Кабел ШВПС/H05VV-F 5x10 бял 300/500V,,,,M,0.0,,
10760,5,1,16807,2,,"Кабелни накрайници, обувки",Кабелна обувка медна тръбна покалаена 10/6,,,,M,0.2,,
10760,6,1,16808,2,,"Кабелни накрайници, обувки",Кабелна обувка медна тръбна покалаена 10/6,,,,M,0.0,,
10760,7,1,16809,2,,"Кабелни накрайници, обувки",Кабелна обувка медна тръбна покалаена 10/6,,,,M,0.0,,
10760,8,1,16811,2,,7. Кабели,Кабел ШВПС/H05VV-F 5x10 бял 300/500V,,M,0.0,M,8.7,,
10760,9,1,16813,2,,7. Кабели,Кабел flexi-w 0.25 red,,,,M,0.66,,
10760,10,1,16814,2,,7. Кабели,Кабел flexi-w 0.25 red,,,,M,0.0,,
10760,11,1,16815,2,,7. Кабели,Кабел flexi-w 0.25 red,,,,M,0.0,,
10760,12,1,16817,2,,Други (Електроника),Бутон R13-502A-BB,,,,M,0.47,,
10760,13,1,16818,2,,Други (Електроника),Бутон R13-502A-BB,,,,M,0.0,,
10760,14,1,16819,2,,Други (Електроника),Бутон R13-502A-BB,,,,M,0.0,,
10760,15,1,16821,2,,Други (Електроника),Превключвател 5635A,,,,M,2.18,,
10760,16,1,16822,2,,Други (Електроника),Превключвател 5635A,,,,M,0.0,,
10760,17,1,16823,2,,Други (Електроника),Превключвател 5635A,,,,M,0.0,,
10760,18,1,16825,2,,Други (Електроника),Потенциометър POT534B-5K,,,,M,8.16,,
10760,19,1,16826,2,,Други (Електроника),Потенциометър POT534B-5K,,,,M,0.0,,
10760,20,1,16827,2,,Други (Електроника),Потенциометър POT534B-5K,,,,M,0.0,,
10760,21,1,16829,2,,1. Пречистване на вода,Корпус преди филтър (Gross 20“/Connection 1“),,,,M,30.21,,
10760,22,1,16830,2,,1. Пречистване на вода,Корпус преди филтър (Gross 20“/Connection 1“),,,,M,0.0,,
10760,23,1,16831,2,,1. Пречистване на вода,Корпус преди филтър (Gross 20“/Connection 1“),,,,M,0.0,,
10760,24,1,16833,2,,1. Пречистване на вода,Корпус преди филтър (Gross 20“/Connection 1“),,,,,,507979,507878
10760,25,1,16834,2,,1. Пречистване на вода,Дебитомер за кран 1“(5447018)+кабел за сонда 1“,,,,M,12.5,,
10760,26,1,16835,2,,1. Пречистване на вода,Дебитомер за кран 1“(5447018)+кабел за сонда 1“,,,,M,0.0,,
10760,27,1,16836,2,,1. Пречистване на вода,Дебитомер за кран 1“(5447018)+кабел за сонда 1“,,,,M,0.0,,
10760,28,1,16838,2,,1. Пречистване на вода,Сензор TDS SP5,,,,M,9.5,,
10760,29,1,16839,2,,1. Пречистване на вода,Сензор TDS SP5,,,,M,0.0,,
10760,30,1,16840,2,,1. Пречистване на вода,Сензор TDS SP5,,,,M,0.0,,
10760,31,1,16842,2,,1. Пречистване на вода,Връзка PVC М/Ж 32мм,,,,M,0.0,,
10801,0,1,16843,2,,1. Пречистване на вода,Връзка PVC М/Ж 32мм,,,,M,0.0,,
10801,1,1,16844,2,,1. Пречистване на вода,Връзка PVC М/Ж 32мм,,,,M,0.0,,
10801,2,1,16846,2,,1. Пречистване на вода,Редуктори PVC комбинирани,,,,M,3.5,,
10801,3,1,16847,2,,1. Пречистване на вода,Редуктори PVC комбинирани,,,,M,0.0,,
10801,4,1,16848,2,,1. Пречистване на вода,Редуктори PVC комбинирани,,,,M,0.0,,
10801,5,1,16850,2,,1. Пречистване на вода,Тръба централна 44“ с долен разпределител,,,,M,0.0,,
10801,6,1,16851,2,,1. Пречистване на вода,Тръба централна 44“ с долен разпределител,,,,M,0.0,,
10801,7,1,16852,2,,1. Пречистване на вода,Тръба централна 44“ с долен разпределител,,,,M,0.0,,
10801,8,1,16854,2,,1. Пречистване на вода,Смола смесена йоннообменна PMB-101/18.5kg/251,,,,M,0.0,,
10801,9,1,16855,2,,1. Пречистване на вода,Смола смесена йоннообменна PMB-101/18.5kg/251,,,,M,0.0,,
10801,10,1,16856,2,,1. Пречистване на вода,Смола смесена йоннообменна PMB-101/18.5kg/251,,,,M,0.0,,
10801,11,1,16858,2,,1. Пречистване на вода,Вентил входно изходен за FRP съд 2.5“ H9901,,,,M,0.0,,
10801,12,1,16859,2,,1. Пречистване на вода,Вентил входно изходен за FRP съд 2.5“ H9901,,,,M,0.0,,
10801,13,1,16860,2,,1. Пречистване на вода,Вентил входно изходен за FRP съд 2.5“ H9901,,,,M,0.0,,
10801,14,1,16862,2,,1. Пречистване на вода,Съд FRP под налягане 8x44“/2.5“ H9901,,,,M,181.0,,
10801,15,1,16863,2,,1. Пречистване на вода,Съд FRP под налягане 8x44“/2.5“ H9901,,,,M,0.0,,
10801,16,1,16864,2,,1. Пречистване на вода,Съд FRP под налягане 8x44“/2.5“ H9901,,,,M,0.0,,
10801,17,1,16866,2,,1. Пречистване на вода,Лампа UV 75W,,,,M,39.7,,
10801,18,1,16867,2,,1. Пречистване на вода,Лампа UV 75W,,,,M,0.0,,
10801,19,1,16868,2,,1. Пречистване на вода,Лампа UV 75W,,,,M,0.0,,
10801,20,1,16870,2,,1. Пречистване на вода,Корпус за филтърен патрон празен BIG Blue 20“,,,,M,26.08,,
10801,21,1,16871,2,,1. Пречистване на вода,Корпус за филтърен патрон празен BIG Blue 20“,,,,M,0.0,,
10801,22,1,16872,2,,1. Пречистване на вода,Корпус за филтърен патрон празен BIG Blue 20“,,,,M,0.0,,
10801,23,1,16874,2,,1. Пречистване на вода,Връзка PVC М/Ж 32мм,,M,0.0,M,3.5,,
10801,24,1,16876,2,,5. Устройства,UPS I-Dialog 1200VA 720W с IEC контакти/Офлайн,,,,M,157.38,,
10801,25,1,16877,2,,5. Устройства,UPS I-Dialog 1200VA 720W с IEC контакти/Офлайн,,,,M,0.0,,
10801,26,1,16878,2,,5. Устройства,UPS I-Dialog 1200VA 720W с IEC контакти/Офлайн,,,,M,0.0,,
10801,27,1,16880,2,,Шрак техник ЕООД,Кутия за бутони,,,,,,MM216536,MM216536--
10801,28,1,16883,2,,2. Корпуси,Кутия за бутони с 1 отвор/Жълта,,M,7.84321745754999,M,6.79,,
10801,29,1,16886,2,,Други (Електроника),"Авариен стоп бутон, въртящ",,,,,,MM263467,MM263467--
10806,0,1,16887,2,,Други (Електроника),Контакт доп. NC заден м-ж (ав. стоп),,,,,,MM216382,MM216382--
10806,1,1,16889,2,0. СКЛАД - ОСНОВЕН,Други (Електроника),Кутия за бутони с 1 отвор/Жълта,1,,,M,6.79,,
10806,2,1,16890,2,0. СКЛАД - ОСНОВЕН,Други (Електроника),Кутия за бутони с 1 отвор/Жълта,1,,,L,0.0,,
10806,3,1,16891,2,0. СКЛАД - ОСНОВЕН,Други (Електроника),Кутия за бутони с 1 отвор/Жълта,1,,,L,0.0,,
10806,4,1,16892,2,0. СКЛАД - ОСНОВЕН,Други (Електроника),Контакт доп. NC заден м-ж (ав. стоп),,M,1.92757039210974,M,1.86,,
10806,5,1,16893,2,,Други (Електроника),Контакт доп. NC заден м-ж (ав. стоп),,M,1.92757039210974,M,1.86,,
10806,6,1,16894,2,Склад,Други (Електроника),Контакт доп. NC заден м-ж (ав. стоп),,M,1.92757039210974,M,1.86,,
10806,7,1,16895,2,0. СКЛАД - ОСНОВЕН,Други (Електроника),"Табелка авариен STOP, D=60mm",,M,2.84891836202533,M,2.91,,
10806,8,1,16896,2,,Други (Електроника),"Табелка авариен STOP, D=60mm",,M,2.84891836202533,M,2.91,,
10806,9,1,16897,2,"Склад 3, 10/30kW",Други (Електроника),"Табелка авариен STOP, D=60mm",,M,0.0,M,2.91,,
10806,10,1,16898,2,"Склад 3, 10/30kW",Други (Електроника),"Табелка авариен STOP, D=60mm",,M,0.0,L,0.0,,
10806,11,1,16899,2,"Склад 3, 10/30kW",Други (Електроника),"Табелка авариен STOP, D=60mm",,M,0.0,L,0.0,,
10806,12,1,16900,2,0. СКЛАД - ОСНОВЕН,Други (Електроника),"Авариен стоп бутон, въртящ",,M,11.999976,M,11.68,,
10806,13,1,16901,2,,Други (Електроника),"Авариен стоп бутон, въртящ",,M,11.999976,M,11.68,,
10806,14,1,16902,2,Склад,Други (Електроника),"Авариен стоп бутон, въртящ",,M,11.999976,M,11.68,,
10806,15,1,16907,2,,3. Консумативи,Калиева основа,,,,,,,MTH 2815 20 00
10806,16,1,16909,2,,Контактори,Контактор модулен 25A 4NNO 24VAC/DC,,,,M,26.79,,
10806,17,1,16910,2,,Контактори,Контактор модулен 25A 4NNO 24VAC/DC,,,,M,0.0,,
10806,18,1,16911,2,,Контактори,Контактор модулен 25A 4NNO 24VAC/DC,,,,M,0.0,,
10806,19,1,16918,2,0. СКЛАД - ОСНОВЕН,Скоби,Скоба за тръба RS PD 48-51mm 1 1/2``,,M,0.3752,M,0.38,,
10806,20,1,16919,2,,Скоби,Скоба за тръба RS PD 48-51mm 1 1/2``,,M,0.0,M,0.38,,
10806,21,1,16920,2,"Склад производство, 500kW",Скоби,Скоба за тръба RS PD 48-51mm 1 1/2``,,M,0.0,M,0.38,,
10806,22,1,16921,2,"Склад производство, 500kW",Скоби,Скоба за тръба RS PD 48-51mm 1 1/2``,,M,0.0,L,0.0,,
10806,23,1,16922,2,"Склад производство, 500kW",Скоби,Скоба за тръба RS PD 48-51mm 1 1/2``,,M,0.0,L,0.0,,
10806,24,1,16923,2,0. СКЛАД - ОСНОВЕН,0. За фактури,Консумативи,,M,1.29,M,3.15,,
10806,25,1,16924,2,,0. За фактури,Консумативи,,M,1.29,M,3.15,,
10806,26,1,16927,2,,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,,,,M,6.0357,,
10806,27,1,16928,2,,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,,,,M,0.0,,
10806,28,1,16929,2,,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,,,,M,0.0,,
10903,0,1,16931,2,,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,,M,6.0357,M,6.04,,
10903,1,1,16932,2,0. СКЛАД - ОСНОВЕН,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,1,,,M,6.04,,
10903,2,1,16933,2,0. СКЛАД - ОСНОВЕН,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,1,,,M,0.0,,
10903,3,1,16934,2,0. СКЛАД - ОСНОВЕН,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,1,,,M,0.0,,
10903,4,1,16935,2,,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,,M,6.04,M,5.75,,
10903,5,1,16936,2,0. СКЛАД - ОСНОВЕН,9. Други,О-пръстен 6600 EPDM HTM 15 POS 3,,M,6.04,M,5.75,,
10903,6,1,16938,2,0. СКЛАД - ОСНОВЕН,Клеми,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",,M,1.15,M,1.16,,
10903,7,1,16939,2,,Клеми,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",,M,1.13506797625561,M,1.16,,
10903,8,1,16940,2,Склад,Клеми,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",,M,1.13506797625561,M,1.16,,
10903,9,1,16941,2,System - 90kW Volkswagen (59),Клеми,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",,M,1.13506797625561,M,1.16,,
10903,10,1,16942,2,System - 60kW Brikel (60),Клеми,"Пр. клема 2,5мм, сива, двуредна, YBK 2,5-2F",,M,1.15,M,1.16,,
10903,11,1,16943,2,0. СКЛАД - ОСНОВЕН,Клеми,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",,M,1.59,M,1.63,,
10903,12,1,16944,2,,Клеми,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",,M,1.57989191289632,M,1.63,,
10903,13,1,16945,2,Склад,Клеми,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",,M,1.57989191289632,M,1.63,,
10903,14,1,16946,2,System - 90kW Volkswagen (59),Клеми,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",,M,1.57989191289632,M,1.63,,
10903,15,1,16947,2,System - 60kW Brikel (60),Клеми,"Пр. клема триредна, 2,5мм, YBK 2,5-3F",,M,1.59,M,1.63,,
10903,16,1,16948,2,0. СКЛАД - ОСНОВЕН,Шини (Електроника),"Шина нулева/земя месинг. 166 изх., 1m, 10mm, 40А",,M,14.67,M,15.06,,
10903,17,1,16949,2,,Шини (Електроника),"Шина нулева/земя месинг. 166 изх., 1m, 10mm, 40А",,M,14.67,M,15.06,,
10903,18,1,16950,2,Склад,Шини (Електроника),"Шина нулева/земя месинг. 166 изх., 1m, 10mm, 40А",,M,14.67,M,15.06,,
10903,19,1,16951,2,"Склад производство, 500kW",Шини (Електроника),"Шина нулева/земя месинг. 166 изх., 1m, 10mm, 40А",,M,0.0,M,15.06,,
10903,20,1,16952,2,"Склад производство, 500kW",Шини (Електроника),"Шина нулева/земя месинг. 166 изх., 1m, 10mm, 40А",,M,0.0,L,0.0,,
10903,21,1,16953,2,"Склад производство, 500kW",Шини (Електроника),"Шина нулева/земя месинг. 166 изх., 1m, 10mm, 40А",,M,0.0,L,0.0,,
10903,22,1,16958,2,0. СКЛАД - ОСНОВЕН,WAGO,750-1506 (Разширител за WAGO) (ТМЕ),,M,142.41,M,142.82,,
